incident_id,user_id,Incident_Description,Root_Cause,Resolution,Solution,Business_Impact,Subcategory_Id,created_at,updated_at,severity
6916895,5,"Service disruption in Third-Party Service Error due to unauthorized access, leading to revenue loss.","System encountered data corruption in Third-Party Service Error, resulting in service inconsistency.",Error reported in Third-Party Service Error: frequent errors. Impact on service reliability observed.,"System encountered data corruption in Third-Party Service Error, resulting in business disruption.",Moderate disruption observed in Third-Party Service Error due to service downtime.,1001,2024-10-21 19:29:35,2024-10-03 03:31:17,Medium
25736429,5,"System encountered high latency in Authentication Failure, resulting in service inconsistency.","Operational downtime in Authentication Failure traced to network misconfiguration, causing revenue loss.",Error reported in Authentication Failure: frequent errors. Impact on service reliability observed.,Error reported in Authentication Failure: frequent errors. Impact on service reliability observed.,Critical issue in Authentication Failure causing service inconsistency.,1004,2024-10-17 22:36:48,2024-10-11 17:16:51,High
5516798,4,Error reported in Webhook Failure: data corruption. Impact on critical operations observed.,"Operational downtime in Webhook Failure traced to unauthorized access, causing service inconsistency.","Operational downtime in Webhook Failure traced to resource overload, causing service inconsistency.","User reported Webhook Failure issue causing service inconsistency, impacting user satisfaction and business operations.",Minimal impact caused by network misconfiguration in Webhook Failure.,1006,2024-10-08 19:49:07,2024-10-23 08:46:47,Low
9646852,8,"Service disruption in API Key Expiry due to service downtime, leading to client dissatisfaction.","Operational downtime in API Key Expiry traced to resource overload, causing business disruption.","Performance degradation observed in API Key Expiry with memory leaks detected, requiring immediate attention.","Performance degradation observed in API Key Expiry with 99.9% failure rate, requiring immediate attention.",Moderate disruption observed in API Key Expiry due to network misconfiguration.,1007,2024-10-10 00:34:06,,Medium
78588639,1,"User reported Invalid API Request issue causing revenue loss, impacting user satisfaction and business operations.","User reported Invalid API Request issue causing revenue loss, impacting user satisfaction and business operations.",Error reported in Invalid API Request: data corruption. Impact on service reliability observed.,"System encountered failed API calls in Invalid API Request, resulting in client dissatisfaction.",Critical issue in Invalid API Request causing business disruption.,1008,2024-10-07 07:18:50,,High
18358874,1,"Service disruption in Malformed Response due to unauthorized access, leading to business disruption.","Service disruption in Malformed Response due to network misconfiguration, leading to business disruption.","User reported Malformed Response issue causing client dissatisfaction, impacting user satisfaction and business operations.","System encountered unexpected outages in Malformed Response, resulting in business disruption.",Minimal impact caused by resource overload in Malformed Response.,1009,2024-10-17 02:27:14,,Low
28099269,8,"System encountered failed API calls in API Versioning Issues, resulting in business disruption.","Operational downtime in API Versioning Issues traced to service downtime, causing business disruption.","User reported API Versioning Issues issue causing client dissatisfaction, impacting user satisfaction and business operations.","System encountered data corruption in API Versioning Issues, resulting in client dissatisfaction.",Moderate disruption observed in API Versioning Issues due to resource overload.,2000,2024-10-29 18:47:46,2024-10-04 02:25:16,Medium
91357250,3,"User reported Server Downtime issue causing client dissatisfaction, impacting user satisfaction and business operations.","Service disruption in Server Downtime due to unauthorized access, leading to service inconsistency.","System encountered data corruption in Server Downtime, resulting in business disruption.","Performance degradation observed in Server Downtime with high CPU usage, requiring immediate attention.",Minimal impact caused by service downtime in Server Downtime.,102,2024-10-15 05:48:56,2024-10-26 23:54:27,Low
66443253,7,Error reported in High Response Time: failed API calls. Impact on end-user experience observed.,"Performance degradation observed in High Response Time with 99.9% failure rate, requiring immediate attention.","Performance degradation observed in High Response Time with memory leaks detected, requiring immediate attention.","System encountered high latency in High Response Time, resulting in business disruption.",Moderate disruption observed in High Response Time due to resource overload.,103,2024-10-09 05:37:03,2024-10-23 10:54:31,Medium
8520185,9,"System encountered high latency in CDN Issues, resulting in business disruption.","Service disruption in CDN Issues due to unauthorized access, leading to revenue loss.",Error reported in CDN Issues: frequent errors. Impact on end-user experience observed.,"System encountered high latency in CDN Issues, resulting in service inconsistency.",Moderate disruption observed in CDN Issues due to network misconfiguration.,104,2024-10-21 00:42:58,,Medium
7584085,9,"System encountered failed API calls in Caching Problems, resulting in client dissatisfaction.","Operational downtime in Caching Problems traced to unauthorized access, causing client dissatisfaction.","Performance degradation observed in Caching Problems with 99.9% failure rate, requiring immediate attention.","User reported Caching Problems issue causing business disruption, impacting user satisfaction and business operations.",Minimal impact caused by resource overload in Caching Problems.,105,2024-10-23 00:23:51,2024-10-25 08:24:59,Low
